task_id,input_size,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
29,3358215683,hu-worker-c28,6e/14ebae,nf-6e14ebae53dc42255f3d096879fb755b,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19900922_20200915_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19900922_20200915_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207241303,1715207242000,1715207242000,697,133,-,70.5,0.0,3002368,4079616,3006464,4128768,477925,29068,903,35,0,49152,4,4,/input/data/work/6e/14ebae53dc42255f3d096879fb755b,true,-
13,3428897593,hu-worker-c24,22/658553,nf-22658553f1630c55b8a7e1ac882d1b77,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_20000222_20200907_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_20000222_20200907_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207241476,1715207242000,1715207242000,524,149,-,68.5,0.0,3002368,4079616,3006464,4128768,476913,29064,903,35,0,49152,5,0,/input/data/work/22/658553f1630c55b8a7e1ac882d1b77,true,-
35,3351705328,hu-worker-c27,d3/fcb7d9,nf-d3fcb7d9f4ac162eb3a7b3ba5b1abf71,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19930525_20200914_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19930525_20200914_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207241580,1715207242000,1715207242000,420,134,-,70.2,0.0,3104768,4079616,3108864,4128768,477560,29068,903,35,0,49152,3,3,/input/data/work/d3/fcb7d9f4ac162eb3a7b3ba5b1abf71,true,-
41,3330246107,hu-worker-c28,5a/1c3d40,nf-5a1c3d4089ecc661846c8121d5565d27,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19930423_20200913_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19930423_20200913_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207241749,1715207242000,1715207243000,1251,137,-,69.3,0.0,3137536,4079616,3141632,4128768,477925,29068,903,35,0,49152,3,0,/input/data/work/5a/1c3d4089ecc661846c8121d5565d27,true,-
39,3369595950,hu-worker-c42,70/e4ca40,nf-70e4ca4056feb7f52948e1cf732f2f23,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19981115_20211129_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19981115_20211129_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207241908,1715207242000,1715207243000,1092,145,-,73.8,0.0,3076096,4079616,3080192,4128768,476699,29068,903,35,4198400,49152,3,4,/input/data/work/70/e4ca4056feb7f52948e1cf732f2f23,true,-
38,3372968812,hu-worker-c41,cb/665b47,nf-cb665b47c9fde25321a4185fbe3fcb55,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19871219_20211115_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19871219_20211115_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207241986,1715207242000,1715207242000,14,95,-,105.7,0.0,15396864,168202240,15405056,168251392,477432,29073,903,35,0,49152,3,0,/input/data/work/cb/665b47c9fde25321a4185fbe3fcb55,true,-
37,3445023166,hu-worker-c41,4d/3bff68,nf-4d3bff68dea30921576736174c6d6368,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19910418_20200915_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19910418_20200915_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207242076,1715207242000,1715207243000,924,96,-,104.1,0.0,15536128,168202240,15544320,168251392,477431,29073,903,35,0,49152,3,3,/input/data/work/4d/3bff68dea30921576736174c6d6368,true,-
43,3400096414,hu-worker-c28,4c/d48cf7,nf-4cd48cf703f33063b204eb46925b9db2,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19840516_20200918_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19840516_20200918_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207242172,1715207243000,1715207243000,828,184,-,79.7,0.0,3194880,4079616,3198976,4128768,477949,29086,903,35,4198400,49152,5,1,/input/data/work/4c/d48cf703f33063b204eb46925b9db2,true,-
10,3383126043,hu-worker-c34,39/01369d,nf-3901369d046c1dfd6771606aed363570,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19920216_20200914_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19920216_20200914_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207238112,1715207245000,1715207245000,6888,108,-,89.4,0.0,3039232,4079616,3043328,4128768,476603,29068,903,35,0,49152,2,0,/input/data/work/39/01369d046c1dfd6771606aed363570,true,-
21,3335640443,hu-worker-c25,61/31adef,nf-6131adeff4c91fe212f44f010e903ffd,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19991204_20200907_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19991204_20200907_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207238659,1715207245000,1715207245000,6341,109,-,86.7,0.0,3198976,4079616,3203072,4128768,477952,29071,903,35,0,49152,3,0,/input/data/work/61/31adeff4c91fe212f44f010e903ffd,true,-
